Depot A 1 traded 1 product A for 14$. New balance is 119, stock remaining is 34
Depot C 29 traded 1 product C for 10$. New balance is 150, stock remaining is 17
Depot C 29 traded 1 product C for 10$. New balance is 160, stock remaining is 16
Depot C 29 traded 1 product C for 10$. New balance is 170, stock remaining is 15
Depot C 30 traded 1 product C for 12$. New balance is 98, stock remaining is 30
Depot C 30 traded 1 product C for 12$. New balance is 110, stock remaining is 29
Depot C 30 traded 1 product C for 12$. New balance is 122, stock remaining is 28
Depot C 30 traded 1 product C for 12$. New balance is 134, stock remaining is 27
Depot C 30 traded 1 product C for 12$. New balance is 146, stock remaining is 26
Depot C 30 traded 1 product C for 12$. New balance is 158, stock remaining is 25
Depot C 30 traded 1 product C for 12$. New balance is 170, stock remaining is 24
Depot C 30 traded 1 product C for 12$. New balance is 182, stock remaining is 23
Depot C 30 traded 1 product C for 12$. New balance is 194, stock remaining is 22
Depot C 30 traded 1 product C for 12$. New balance is 206, stock remaining is 21
Depot C 30 traded 1 product C for 12$. New balance is 218, stock remaining is 20
Depot C 30 traded 1 product C for 12$. New balance is 230, stock remaining is 19
Depot C 30 traded 1 product C for 12$. New balance is 242, stock remaining is 18
Depot C 30 traded 1 product C for 12$. New balance is 254, stock remaining is 17
Depot C 30 traded 1 product C for 12$. New balance is 266, stock remaining is 16
Depot C 30 traded 1 product C for 12$. New balance is 278, stock remaining is 15
Depot C 31 traded 1 product C for 12$. New balance is 69, stock remaining is 24
Depot C 31 traded 1 product C for 12$. New balance is 81, stock remaining is 23
Depot C 31 traded 1 product C for 12$. New balance is 93, stock remaining is 22
Depot C 31 traded 1 product C for 12$. New balance is 105, stock remaining is 21
Depot C 31 traded 1 product C for 12$. New balance is 117, stock remaining is 20
Depot C 31 traded 1 product C for 12$. New balance is 129, stock remaining is 19
Depot C 31 traded 1 product C for 12$. New balance is 141, stock remaining is 18
Depot C 31 traded 1 product C for 12$. New balance is 153, stock remaining is 17
Depot C 31 traded 1 product C for 12$. New balance is 165, stock remaining is 16
Depot C 31 traded 1 product C for 12$. New balance is 177, stock remaining is 15
Depot C 33 traded 1 product C for 12$. New balance is 100, stock remaining is 23
Depot C 33 traded 1 product C for 12$. New balance is 112, stock remaining is 22
Depot C 33 traded 1 product C for 12$. New balance is 124, stock remaining is 21
Depot C 33 traded 1 product C for 12$. New balance is 136, stock remaining is 20
Depot C 33 traded 1 product C for 12$. New balance is 148, stock remaining is 19
Depot C 33 traded 1 product C for 12$. New balance is 160, stock remaining is 18
Depot C 33 traded 1 product C for 12$. New balance is 172, stock remaining is 17
Depot C 33 traded 1 product C for 12$. New balance is 184, stock remaining is 16
Depot C 33 traded 1 product C for 12$. New balance is 196, stock remaining is 15
Depot C 34 traded 1 product C for 16$. New balance is 89, stock remaining is 27
Depot C 34 traded 1 product C for 16$. New balance is 105, stock remaining is 26
Depot C 34 traded 1 product C for 16$. New balance is 121, stock remaining is 25
Depot C 34 traded 1 product C for 16$. New balance is 137, stock remaining is 24
Depot C 34 traded 1 product C for 16$. New balance is 153, stock remaining is 23
Depot C 34 traded 1 product C for 16$. New balance is 169, stock remaining is 22
Depot C 34 traded 1 product C for 16$. New balance is 185, stock remaining is 21
Depot C 34 traded 1 product C for 16$. New balance is 201, stock remaining is 20
Depot C 34 traded 1 product C for 16$. New balance is 217, stock remaining is 19
Depot C 34 traded 1 product C for 16$. New balance is 233, stock remaining is 18
Depot C 34 traded 1 product C for 16$. New balance is 249, stock remaining is 17
Depot C 34 traded 1 product C for 16$. New balance is 265, stock remaining is 16
Depot C 34 traded 1 product C for 16$. New balance is 281, stock remaining is 15
Depot C 35 traded 1 product C for 18$. New balance is 104, stock remaining is 36
Depot C 35 traded 1 product C for 18$. New balance is 122, stock remaining is 35
Depot C 35 traded 1 product C for 18$. New balance is 140, stock remaining is 34
Depot C 35 traded 1 product C for 18$. New balance is 158, stock remaining is 33
Depot C 35 traded 1 product C for 18$. New balance is 176, stock remaining is 32
Depot C 35 traded 1 product C for 18$. New balance is 194, stock remaining is 31
Depot C 35 traded 1 product C for 18$. New balance is 212, stock remaining is 30
Depot C 35 traded 1 product C for 18$. New balance is 230, stock remaining is 29
Depot C 35 traded 1 product C for 18$. New balance is 248, stock remaining is 28
Depot C 35 traded 1 product C for 18$. New balance is 266, stock remaining is 27
Depot C 35 traded 1 product C for 18$. New balance is 284, stock remaining is 26
Depot C 35 traded 1 product C for 18$. New balance is 302, stock remaining is 25
Depot C 35 traded 1 product C for 18$. New balance is 320, stock remaining is 24
Depot C 35 traded 1 product C for 18$. New balance is 338, stock remaining is 23
Depot C 35 traded 1 product C for 18$. New balance is 356, stock remaining is 22
Depot C 35 traded 1 product C for 18$. New balance is 374, stock remaining is 21
Depot C 35 traded 1 product C for 18$. New balance is 392, stock remaining is 20
Depot C 35 traded 1 product C for 18$. New balance is 410, stock remaining is 19
Depot C 35 traded 1 product C for 18$. New balance is 428, stock remaining is 18
Depot C 35 traded 1 product C for 18$. New balance is 446, stock remaining is 17
Depot C 35 traded 1 product C for 18$. New balance is 464, stock remaining is 16
Depot C 35 traded 1 product C for 18$. New balance is 482, stock remaining is 15
Depot C 36 traded 1 product C for 2$. New balance is 88, stock remaining is 36
Depot C 36 traded 1 product C for 2$. New balance is 90, stock remaining is 35
Depot C 36 traded 1 product C for 2$. New balance is 92, stock remaining is 34
Depot C 36 traded 1 product C for 2$. New balance is 94, stock remaining is 33
Depot C 36 traded 1 product C for 2$. New balance is 96, stock remaining is 32
Depot C 36 traded 1 product C for 2$. New balance is 98, stock remaining is 31
Depot C 36 traded 1 product C for 2$. New balance is 100, stock remaining is 30
Depot C 36 traded 1 product C for 2$. New balance is 102, stock remaining is 29
Depot C 36 traded 1 product C for 2$. New balance is 104, stock remaining is 28
Depot C 36 traded 1 product C for 2$. New balance is 106, stock remaining is 27
Depot C 36 traded 1 product C for 2$. New balance is 108, stock remaining is 26
Depot C 36 traded 1 product C for 2$. New balance is 110, stock remaining is 25
Depot C 36 traded 1 product C for 2$. New balance is 112, stock remaining is 24
Depot C 36 traded 1 product C for 2$. New balance is 114, stock remaining is 23
Depot C 36 traded 1 product C for 2$. New balance is 116, stock remaining is 22
Depot C 36 traded 1 product C for 2$. New balance is 118, stock remaining is 21
Depot C 36 traded 1 product C for 2$. New balance is 120, stock remaining is 20
Depot C 36 traded 1 product C for 2$. New balance is 122, stock remaining is 19
Depot C 36 traded 1 product C for 2$. New balance is 124, stock remaining is 18
Depot C 36 traded 1 product C for 2$. New balance is 126, stock remaining is 17
Depot C 36 traded 1 product C for 2$. New balance is 128, stock remaining is 16
Depot C 36 traded 1 product C for 2$. New balance is 130, stock remaining is 15
Depot C 37 traded 1 product C for 16$. New balance is 86, stock remaining is 30
Depot C 37 traded 1 product C for 16$. New balance is 102, stock remaining is 29
Depot C 37 traded 1 product C for 16$. New balance is 118, stock remaining is 28
Depot C 37 traded 1 product C for 16$. New balance is 134, stock remaining is 27
Depot C 37 traded 1 product C for 16$. New balance is 150, stock remaining is 26
Depot C 37 traded 1 product C for 16$. New balance is 166, stock remaining is 25
Depot C 37 traded 1 product C for 16$. New balance is 182, stock remaining is 24
Depot C 37 traded 1 product C for 16$. New balance is 198, stock remaining is 23
Depot C 37 traded 1 product C for 16$. New balance is 214, stock remaining is 22
Depot C 37 traded 1 product C for 16$. New balance is 230, stock remaining is 21
Depot C 37 traded 1 product C for 16$. New balance is 246, stock remaining is 20
Depot C 37 traded 1 product C for 16$. New balance is 262, stock remaining is 19
Depot C 37 traded 1 product C for 16$. New balance is 278, stock remaining is 18
Depot C 37 traded 1 product C for 16$. New balance is 294, stock remaining is 17
Depot C 37 traded 1 product C for 16$. New balance is 310, stock remaining is 16
Depot C 37 traded 1 product C for 16$. New balance is 326, stock remaining is 15
Depot C 39 traded 1 product C for 4$. New balance is 61, stock remaining is 39
Depot C 39 traded 1 product C for 4$. New balance is 65, stock remaining is 38
Depot C 39 traded 1 product C for 4$. New balance is 69, stock remaining is 37
Depot C 39 traded 1 product C for 4$. New balance is 73, stock remaining is 36
Depot C 39 traded 1 product C for 4$. New balance is 77, stock remaining is 35
Depot C 39 traded 1 product C for 4$. New balance is 81, stock remaining is 34
Depot C 39 traded 1 product C for 4$. New balance is 85, stock remaining is 33
Depot C 39 traded 1 product C for 4$. New balance is 89, stock remaining is 32
Depot C 39 traded 1 product C for 4$. New balance is 93, stock remaining is 31
Depot C 39 traded 1 product C for 4$. New balance is 97, stock remaining is 30
Depot C 39 traded 1 product C for 4$. New balance is 101, stock remaining is 29
Depot C 39 traded 1 product C for 4$. New balance is 105, stock remaining is 28
Depot C 39 traded 1 product C for 4$. New balance is 109, stock remaining is 27
Depot C 39 traded 1 product C for 4$. New balance is 113, stock remaining is 26
Depot C 39 traded 1 product C for 4$. New balance is 117, stock remaining is 25
Depot C 39 traded 1 product C for 4$. New balance is 121, stock remaining is 24
Depot C 39 traded 1 product C for 4$. New balance is 125, stock remaining is 23
Depot C 39 traded 1 product C for 4$. New balance is 129, stock remaining is 22
Depot C 39 traded 1 product C for 4$. New balance is 133, stock remaining is 21
Depot C 39 traded 1 product C for 4$. New balance is 137, stock remaining is 20
Depot C 39 traded 1 product C for 4$. New balance is 141, stock remaining is 19
Depot C 39 traded 1 product C for 4$. New balance is 145, stock remaining is 18
Depot C 39 traded 1 product C for 4$. New balance is 149, stock remaining is 17
Depot C 39 traded 1 product C for 4$. New balance is 153, stock remaining is 16
Depot C 39 traded 1 product C for 4$. New balance is 157, stock remaining is 15
Depot C 40 traded 1 product C for 4$. New balance is 84, stock remaining is 35
Depot C 40 traded 1 product C for 4$. New balance is 88, stock remaining is 34
Depot C 40 traded 1 product C for 4$. New balance is 92, stock remaining is 33
Depot C 40 traded 1 product C for 4$. New balance is 96, stock remaining is 32
Depot C 40 traded 1 product C for 4$. New balance is 100, stock remaining is 31
Depot C 40 traded 1 product C for 4$. New balance is 104, stock remaining is 30
Depot C 40 traded 1 product C for 4$. New balance is 108, stock remaining is 29
Depot C 40 traded 1 product C for 4$. New balance is 112, stock remaining is 28
Depot C 40 traded 1 product C for 4$. New balance is 116, stock remaining is 27
Depot C 40 traded 1 product C for 4$. New balance is 120, stock remaining is 26
Depot C 40 traded 1 product C for 4$. New balance is 124, stock remaining is 25
Depot C 40 traded 1 product C for 4$. New balance is 128, stock remaining is 24
Depot C 40 traded 1 product C for 4$. New balance is 132, stock remaining is 23
Depot C 40 traded 1 product C for 4$. New balance is 136, stock remaining is 22
Depot C 40 traded 1 product C for 4$. New balance is 140, stock remaining is 21
Depot C 40 traded 1 product C for 4$. New balance is 144, stock remaining is 20
Depot C 40 traded 1 product C for 4$. New balance is 148, stock remaining is 19
Depot C 40 traded 1 product C for 4$. New balance is 152, stock remaining is 18
Depot C 40 traded 1 product C for 4$. New balance is 156, stock remaining is 17
